id,tipo_solicitud,id_cliente,id_prestamo,fecha_primer_pago,cantidad_sistema,cantidad_correcta,motivo_eliminacion,comentarios,comentarios_resolucion,estatus,id_usuarios,id_usuario_resolvio,fecha_creacion,fecha_actualizacion,fecha_resolucion
47,CORRECCION_FECHA_PRIMER_PAGO,,1325,2025-09-22,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:01:32,2026-04-09 04:37:04,2026-04-09 04:37:04
48,CORRECCION_FECHA_PRIMER_PAGO,,1327,2026-02-11,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:03:20,2026-04-09 04:37:04,2026-04-09 04:37:04
49,CORRECCION_FECHA_PRIMER_PAGO,,1329,2026-02-25,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:05:00,2026-04-09 04:37:04,2026-04-09 04:37:04
50,CORRECCION_FECHA_PRIMER_PAGO,,1358,2026-01-28,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:06:42,2026-04-09 04:37:04,2026-04-09 04:37:04
51,CORRECCION_FECHA_PRIMER_PAGO,,1359,2025-07-23,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:08:04,2026-04-09 04:37:04,2026-04-09 04:37:04
52,CORRECCION_FECHA_PRIMER_PAGO,,1362,2025-12-31,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:11:37,2026-04-09 04:37:04,2026-04-09 04:37:04
53,CORRECCION_FECHA_PRIMER_PAGO,,1363,2025-12-31,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:15:12,2026-04-09 04:37:04,2026-04-09 04:37:04
54,CORRECCION_FECHA_PRIMER_PAGO,,1364,2026-02-11,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:16:46,2026-04-09 04:37:04,2026-04-09 04:37:04
55,CORRECCION_FECHA_PRIMER_PAGO,,1365,2026-02-11,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:18:01,2026-04-09 04:37:04,2026-04-09 04:37:04
56,CORRECCION_FECHA_PRIMER_PAGO,,1366,2025-11-26,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:19:13,2026-04-09 04:37:04,2026-04-09 04:37:04
57,CORRECCION_FECHA_PRIMER_PAGO,,1367,2025-11-26,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:19:41,2026-04-09 04:37:04,2026-04-09 04:37:04
58,CORRECCION_FECHA_PRIMER_PAGO,,1388,2025-10-08,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:25:44,2026-04-09 04:37:04,2026-04-09 04:37:04
59,CORRECCION_FECHA_PRIMER_PAGO,,1390,2026-01-21,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:27:38,2026-04-09 04:37:04,2026-04-09 04:37:04
60,CORRECCION_MONTO_PAGO,,1391,,722.20,936.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:28:33,2026-04-09 04:37:12,2026-04-09 04:37:12
61,CORRECCION_FECHA_PRIMER_PAGO,,1392,2025-08-20,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:30:19,2026-04-09 04:37:04,2026-04-09 04:37:04
62,CORRECCION_FECHA_PRIMER_PAGO,,1394,2026-02-18,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:32:50,2026-04-09 04:37:04,2026-04-09 04:37:04
63,CORRECCION_FECHA_PRIMER_PAGO,,1395,2025-10-29,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:34:32,2026-04-09 04:37:04,2026-04-09 04:37:04
64,CORRECCION_FECHA_PRIMER_PAGO,,1396,2026-02-18,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:35:48,2026-04-09 04:37:04,2026-04-09 04:37:04
65,CORRECCION_FECHA_PRIMER_PAGO,,1399,2026-01-28,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 19:58:20,2026-04-09 04:37:04,2026-04-09 04:37:04
66,CORRECCION_FECHA_PRIMER_PAGO,,1423,2025-07-23,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 20:07:19,2026-04-09 04:37:04,2026-04-09 04:37:04
67,CORRECCION_FECHA_PRIMER_PAGO,,1425,2025-07-09,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 20:09:00,2026-04-09 04:37:04,2026-04-09 04:37:04
68,CORRECCION_FECHA_PRIMER_PAGO,,1553,2026-02-04,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 20:17:01,2026-04-09 04:37:04,2026-04-09 04:37:04
69,CORRECCION_FECHA_PRIMER_PAGO,,1554,2025-12-31,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-08 20:18:34,2026-04-09 04:37:04,2026-04-09 04:37:04
70,CORRECCION_FECHA_PRIMER_PAGO,,906,2025-10-23,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:34:00,2026-04-10 15:37:34,2026-04-10 15:37:34
71,CORRECCION_FECHA_PRIMER_PAGO,,907,2025-10-23,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:34:32,2026-04-10 15:37:34,2026-04-10 15:37:34
72,CORRECCION_FECHA_PRIMER_PAGO,,908,2025-10-23,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:35:24,2026-04-10 15:37:34,2026-04-10 15:37:34
74,CORRECCION_FECHA_PRIMER_PAGO,,909,2025-10-02,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:36:42,2026-04-10 15:37:34,2026-04-10 15:37:34
75,CORRECCION_FECHA_PRIMER_PAGO,,910,2025-11-06,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:37:34,2026-04-10 15:37:34,2026-04-10 15:37:34
76,CORRECCION_FECHA_PRIMER_PAGO,,911,2025-06-19,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:38:00,2026-04-10 15:37:34,2026-04-10 15:37:34
77,CORRECCION_FECHA_PRIMER_PAGO,,912,2025-12-11,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:38:45,2026-04-10 15:37:34,2026-04-10 15:37:34
78,CORRECCION_FECHA_PRIMER_PAGO,,913,2025-07-17,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:39:16,2026-04-10 15:37:34,2026-04-10 15:37:34
79,CORRECCION_FECHA_PRIMER_PAGO,,914,2025-09-04,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:39:58,2026-04-10 15:37:34,2026-04-10 15:37:34
80,CORRECCION_FECHA_PRIMER_PAGO,,1521,2025-12-04,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:43:01,2026-04-10 15:37:34,2026-04-10 15:37:34
81,CORRECCION_FECHA_PRIMER_PAGO,,1522,2025-11-13,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:47:15,2026-04-10 15:37:34,2026-04-10 15:37:34
82,CORRECCION_FECHA_PRIMER_PAGO,,1523,2024-02-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:49:29,2026-04-10 15:37:34,2026-04-10 15:37:34
83,CORRECCION_FECHA_PRIMER_PAGO,,1525,2026-01-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:52:47,2026-04-10 15:37:34,2026-04-10 15:37:34
84,CORRECCION_FECHA_PRIMER_PAGO,,1526,2026-01-01,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:54:13,2026-04-10 15:37:34,2026-04-10 15:37:34
85,CORRECCION_FECHA_PRIMER_PAGO,,1527,2026-01-01,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:54:47,2026-04-10 15:37:34,2026-04-10 15:37:34
86,CORRECCION_FECHA_PRIMER_PAGO,,1528,2026-01-01,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 15:55:14,2026-04-10 15:37:34,2026-04-10 15:37:34
87,CORRECCION_FECHA_PRIMER_PAGO,,1531,2025-10-16,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:11:13,2026-04-10 15:37:34,2026-04-10 15:37:34
88,CORRECCION_FECHA_PRIMER_PAGO,,1530,2025-10-16,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:11:49,2026-04-10 15:37:34,2026-04-10 15:37:34
89,CORRECCION_MONTO_PAGO,,933,,208.30,320.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:14:45,2026-04-10 15:37:47,2026-04-10 15:37:47
90,CORRECCION_FECHA_PRIMER_PAGO,,932,2026-01-08,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:16:52,2026-04-10 15:37:34,2026-04-10 15:37:34
91,CORRECCION_FECHA_PRIMER_PAGO,,934,2026-01-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:18:14,2026-04-10 15:37:34,2026-04-10 15:37:34
92,CORRECCION_FECHA_PRIMER_PAGO,,935,2026-01-22,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:19:51,2026-04-10 15:37:34,2026-04-10 15:37:34
93,CORRECCION_FECHA_PRIMER_PAGO,,936,2026-02-05,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:21:22,2026-04-10 15:37:34,2026-04-10 15:37:34
94,CORRECCION_FECHA_PRIMER_PAGO,,937,2026-02-05,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:22:43,2026-04-10 15:37:34,2026-04-10 15:37:34
95,CORRECCION_FECHA_PRIMER_PAGO,,941,2026-02-26,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:23:59,2026-04-10 15:37:34,2026-04-10 15:37:34
96,CORRECCION_MONTO_PAGO,,938,,222.20,288.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:24:45,2026-04-10 15:37:47,2026-04-10 15:37:47
97,CORRECCION_MONTO_PAGO,,939,,222.20,288.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:25:30,2026-04-10 15:37:47,2026-04-10 15:37:47
98,CORRECCION_FECHA_PRIMER_PAGO,,940,2026-02-26,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:27:00,2026-04-10 15:37:34,2026-04-10 15:37:34
99,CORRECCION_FECHA_PRIMER_PAGO,,1022,2025-11-27,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:31:40,2026-04-10 15:37:34,2026-04-10 15:37:34
100,CORRECCION_FECHA_PRIMER_PAGO,,1025,2026-02-05,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:33:08,2026-04-10 15:37:34,2026-04-10 15:37:34
101,CORRECCION_FECHA_PRIMER_PAGO,,1024,2025-11-27,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:35:06,2026-04-10 15:37:34,2026-04-10 15:37:34
102,CORRECCION_FECHA_PRIMER_PAGO,,1026,2026-01-08,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:36:38,2026-04-10 15:37:34,2026-04-10 15:37:34
103,CORRECCION_FECHA_PRIMER_PAGO,,1028,2026-02-19,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:41:35,2026-04-10 15:37:34,2026-04-10 15:37:34
104,CORRECCION_FECHA_PRIMER_PAGO,,1029,2025-08-28,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:42:56,2026-04-10 15:37:34,2026-04-10 15:37:34
105,CORRECCION_FECHA_PRIMER_PAGO,,1031,2025-08-28,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:45:00,2026-04-10 15:37:34,2026-04-10 15:37:34
106,CORRECCION_FECHA_PRIMER_PAGO,,1033,2025-11-27,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:47:10,2026-04-10 15:37:34,2026-04-10 15:37:34
107,CORRECCION_MONTO_PAGO,,1034,,1093.80,1688.50,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:48:06,2026-04-10 15:37:47,2026-04-10 15:37:47
108,CORRECCION_FECHA_PRIMER_PAGO,,1035,2026-01-08,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:49:12,2026-04-10 15:37:34,2026-04-10 15:37:34
109,CORRECCION_FECHA_PRIMER_PAGO,,1037,2025-12-04,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:50:53,2026-04-10 15:37:34,2026-04-10 15:37:34
110,CORRECCION_FECHA_PRIMER_PAGO,,1038,2025-11-20,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:52:09,2026-04-10 15:37:34,2026-04-10 15:37:34
111,CORRECCION_FECHA_PRIMER_PAGO,,1040,2026-02-19,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:53:58,2026-04-10 15:37:34,2026-04-10 15:37:34
112,CORRECCION_FECHA_PRIMER_PAGO,,1039,2025-12-04,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:54:49,2026-04-10 15:37:34,2026-04-10 15:37:34
113,CORRECCION_FECHA_PRIMER_PAGO,,1042,2026-01-29,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:56:11,2026-04-10 15:37:34,2026-04-10 15:37:34
114,CORRECCION_FECHA_PRIMER_PAGO,,1043,2026-01-22,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:57:49,2026-04-10 15:37:34,2026-04-10 15:37:34
115,CORRECCION_FECHA_PRIMER_PAGO,,1044,2025-12-11,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:58:45,2026-04-10 15:37:34,2026-04-10 15:37:34
116,CORRECCION_FECHA_PRIMER_PAGO,,1045,2026-02-05,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 16:59:52,2026-04-10 15:37:34,2026-04-10 15:37:34
117,CORRECCION_FECHA_PRIMER_PAGO,,1048,2025-11-20,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:02:37,2026-04-10 15:37:34,2026-04-10 15:37:34
118,CORRECCION_FECHA_PRIMER_PAGO,,1049,2026-11-20,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:03:39,2026-04-10 15:37:34,2026-04-10 15:37:34
119,CORRECCION_FECHA_PRIMER_PAGO,,1050,2026-03-12,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:04:32,2026-04-10 15:37:34,2026-04-10 15:37:34
120,CORRECCION_FECHA_PRIMER_PAGO,,1148,2026-02-26,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:09:06,2026-04-10 15:37:34,2026-04-10 15:37:34
121,CORRECCION_FECHA_PRIMER_PAGO,,1150,2026-02-19,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:10:04,2026-04-10 15:37:34,2026-04-10 15:37:34
122,CORRECCION_FECHA_PRIMER_PAGO,,1151,2026-01-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:11:38,2026-04-10 15:37:34,2026-04-10 15:37:34
123,CORRECCION_FECHA_PRIMER_PAGO,,1152,2026-02-26,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:13:13,2026-04-10 15:37:34,2026-04-10 15:37:34
124,CORRECCION_FECHA_PRIMER_PAGO,,1153,2025-09-18,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:14:37,2026-04-10 15:37:34,2026-04-10 15:37:34
125,CORRECCION_FECHA_PRIMER_PAGO,,1154,2026-02-26,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:16:23,2026-04-10 15:37:34,2026-04-10 15:37:34
126,CORRECCION_FECHA_PRIMER_PAGO,,1155,2025-10-30,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:17:55,2026-04-10 15:37:34,2026-04-10 15:37:34
127,CORRECCION_FECHA_PRIMER_PAGO,,1157,2026-01-22,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:20:02,2026-04-10 15:37:34,2026-04-10 15:37:34
128,CORRECCION_FECHA_PRIMER_PAGO,,1159,2025-10-09,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:21:29,2026-04-10 15:37:34,2026-04-10 15:37:34
129,CORRECCION_FECHA_PRIMER_PAGO,,1158,2026-03-05,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:22:32,2026-04-10 15:37:34,2026-04-10 15:37:34
130,CORRECCION_FECHA_PRIMER_PAGO,,1160,2026-01-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:24:03,2026-04-10 15:37:34,2026-04-10 15:37:34
131,CORRECCION_MONTO_PAGO,,1161,,666.70,864.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:26:37,2026-04-10 15:37:47,2026-04-10 15:37:47
132,CORRECCION_FECHA_PRIMER_PAGO,,1162,2026-01-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:27:46,2026-04-10 15:37:34,2026-04-10 15:37:34
133,CORRECCION_FECHA_PRIMER_PAGO,,1163,2026-02-19,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:29:12,2026-04-10 15:37:34,2026-04-10 15:37:34
134,CORRECCION_FECHA_PRIMER_PAGO,,1165,2026-01-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:31:10,2026-04-10 15:37:34,2026-04-10 15:37:34
135,CORRECCION_FECHA_PRIMER_PAGO,,1166,2026-04-02,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:31:56,2026-04-10 15:37:34,2026-04-10 15:37:34
136,CORRECCION_MONTO_PAGO,,1166,,333.30,432.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:32:13,2026-04-10 15:37:47,2026-04-10 15:37:47
137,CORRECCION_FECHA_PRIMER_PAGO,,1168,2026-01-22,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:34:27,2026-04-10 15:37:34,2026-04-10 15:37:34
138,CORRECCION_FECHA_PRIMER_PAGO,,1169,2026-01-22,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:35:24,2026-04-10 15:37:34,2026-04-10 15:37:34
139,CORRECCION_FECHA_PRIMER_PAGO,,1170,2026-01-29,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:36:42,2026-04-10 15:37:34,2026-04-10 15:37:34
140,CORRECCION_FECHA_PRIMER_PAGO,,1171,2026-01-29,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:38:32,2026-04-10 15:37:34,2026-04-10 15:37:34
141,CORRECCION_FECHA_PRIMER_PAGO,,1172,2026-01-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:40:29,2026-04-10 15:37:34,2026-04-10 15:37:34
142,CORRECCION_FECHA_PRIMER_PAGO,,1173,2026-01-01,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:41:37,2026-04-10 15:37:34,2026-04-10 15:37:34
143,CORRECCION_FECHA_PRIMER_PAGO,,1175,2026-02-12,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:42:42,2026-04-10 15:37:34,2026-04-10 15:37:34
144,CORRECCION_FECHA_PRIMER_PAGO,,1174,2026-01-01,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:43:42,2026-04-10 15:37:34,2026-04-10 15:37:34
145,CORRECCION_FECHA_PRIMER_PAGO,,1176,2026-01-01,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:44:53,2026-04-10 15:37:34,2026-04-10 15:37:34
146,CORRECCION_FECHA_PRIMER_PAGO,,1177,2026-01-08,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:46:14,2026-04-10 15:37:34,2026-04-10 15:37:34
147,CORRECCION_FECHA_PRIMER_PAGO,,1178,2026-01-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:47:18,2026-04-10 15:37:34,2026-04-10 15:37:34
148,CORRECCION_FECHA_PRIMER_PAGO,,1418,2026-01-29,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:49:31,2026-04-10 15:37:34,2026-04-10 15:37:34
149,CORRECCION_FECHA_PRIMER_PAGO,,1509,2025-11-20,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:50:44,2026-04-10 15:37:34,2026-04-10 15:37:34
150,CORRECCION_FECHA_PRIMER_PAGO,,1510,2026-02-05,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:51:31,2026-04-10 15:37:34,2026-04-10 15:37:34
151,CORRECCION_FECHA_PRIMER_PAGO,,1511,2026-01-01,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 17:53:48,2026-04-10 15:37:34,2026-04-10 15:37:34
152,CORRECCION_FECHA_PRIMER_PAGO,,1513,2026-01-22,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:08:07,2026-04-10 15:37:34,2026-04-10 15:37:34
153,CORRECCION_MONTO_PAGO,,1515,,544.40,706.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:12:27,2026-04-10 15:37:47,2026-04-10 15:37:47
154,CORRECCION_FECHA_PRIMER_PAGO,,1516,2026-02-12,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:13:54,2026-04-10 15:37:34,2026-04-10 15:37:34
155,CORRECCION_MONTO_PAGO,,1518,,333.30,512.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:15:11,2026-04-10 15:37:47,2026-04-10 15:37:47
156,CORRECCION_FECHA_PRIMER_PAGO,,1520,2025-10-16,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:23:21,2026-04-10 15:37:34,2026-04-10 15:37:34
157,CORRECCION_FECHA_PRIMER_PAGO,,1519,2026-12-25,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:26:11,2026-04-10 15:37:34,2026-04-10 15:37:34
158,CORRECCION_FECHA_PRIMER_PAGO,,1533,2026-01-01,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:27:56,2026-04-10 15:37:34,2026-04-10 15:37:34
